port,port_lat,port_lon,port_state,mandi,mandi_lat,mandi_lon,mandi_state,fish_type,fish_size,mandi_price_inr_per_kg,distance_km,transport_cost_inr_per_kg,net_price_inr_per_kg
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Seer Fish,Small,565.2,137.58,343.95,221.25
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Seer Fish,Medium,537.0,137.58,343.95,193.05
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Seer Fish,Large,588.0,137.58,343.95,244.05
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Prawn,Small,292.5,137.58,343.95,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Prawn,Medium,295.0,137.58,343.95,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Prawn,Large,490.8,137.58,343.95,146.85
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Mackerel,Small,152.1,137.58,343.95,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Mackerel,Medium,143.0,137.58,343.95,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Mackerel,Large,210.0,137.58,343.95,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Sardine,Small,71.1,137.58,343.95,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Sardine,Medium,92.0,137.58,343.95,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Sardine,Large,159.6,137.58,343.95,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Gopalpur Fish Market,19.283,84.884,Odisha,Tuna,Small,341.1,241.87,604.68,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Gopalpur Fish Market,19.283,84.884,Odisha,Tuna,Medium,316.0,241.87,604.68,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Gopalpur Fish Market,19.283,84.884,Odisha,Tuna,Large,265.2,241.87,604.68,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Gopalpur Fish Market,19.283,84.884,Odisha,Pomfret,Small,516.6,241.87,604.68,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Gopalpur Fish Market,19.283,84.884,Odisha,Pomfret,Medium,638.0,241.87,604.68,33.32
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Gopalpur Fish Market,19.283,84.884,Odisha,Pomfret,Large,698.4,241.87,604.68,93.72
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Gopalpur Fish Market,19.283,84.884,Odisha,Seer Fish,Small,473.4,241.87,604.68,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Gopalpur Fish Market,19.283,84.884,Odisha,Seer Fish,Medium,565.0,241.87,604.68,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Gopalpur Fish Market,19.283,84.884,Odisha,Seer Fish,Large,723.6,241.87,604.68,118.92
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Gopalpur Fish Market,19.283,84.884,Odisha,Prawn,Small,316.8,241.87,604.68,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Gopalpur Fish Market,19.283,84.884,Odisha,Prawn,Medium,443.0,241.87,604.68,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Gopalpur Fish Market,19.283,84.884,Odisha,Prawn,Large,498.0,241.87,604.68,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Gopalpur Fish Market,19.283,84.884,Odisha,Mackerel,Small,172.8,241.87,604.68,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Gopalpur Fish Market,19.283,84.884,Odisha,Mackerel,Medium,179.0,241.87,604.68,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Gopalpur Fish Market,19.283,84.884,Odisha,Mackerel,Large,253.2,241.87,604.68,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Gopalpur Fish Market,19.283,84.884,Odisha,Sardine,Small,66.6,241.87,604.68,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Gopalpur Fish Market,19.283,84.884,Odisha,Sardine,Medium,103.0,241.87,604.68,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Gopalpur Fish Market,19.283,84.884,Odisha,Sardine,Large,129.6,241.87,604.68,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Tuna,Small,290.7,286.67,716.67,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Tuna,Medium,280.0,286.67,716.67,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Tuna,Large,410.4,286.67,716.67,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Pomfret,Small,665.1,286.67,716.67,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Pomfret,Medium,358.0,286.67,716.67,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Pomfret,Large,733.2,286.67,716.67,16.53
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Seer Fish,Small,469.8,286.67,716.67,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Seer Fish,Medium,808.0,286.67,716.67,91.33
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Seer Fish,Large,806.4,286.67,716.67,89.73
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Prawn,Small,261.0,286.67,716.67,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Prawn,Medium,453.0,286.67,716.67,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Prawn,Large,615.6,286.67,716.67,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Mackerel,Small,144.9,286.67,716.67,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Mackerel,Medium,181.0,286.67,716.67,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Mackerel,Large,181.2,286.67,716.67,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Sardine,Small,128.7,286.67,716.67,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Sardine,Medium,121.0,286.67,716.67,0.0
Visakhapatnam Harbour,17.7083,83.3016,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Sardine,Large,79.2,286.67,716.67,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Tuna,Small,272.7,0.12,0.29,272.41
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Tuna,Medium,351.0,0.12,0.29,350.71
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Tuna,Large,423.6,0.12,0.29,423.31
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Pomfret,Small,596.7,0.12,0.29,596.41
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Pomfret,Medium,371.0,0.12,0.29,370.71
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Pomfret,Large,878.4,0.12,0.29,878.11
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Seer Fish,Small,406.8,0.12,0.29,406.51
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Seer Fish,Medium,576.0,0.12,0.29,575.71
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Seer Fish,Large,895.2,0.12,0.29,894.91
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Prawn,Small,393.3,0.12,0.29,393.01
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Prawn,Medium,263.0,0.12,0.29,262.71
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Prawn,Large,313.2,0.12,0.29,312.91
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Mackerel,Small,158.4,0.12,0.29,158.11
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Mackerel,Medium,101.0,0.12,0.29,100.71
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Mackerel,Large,136.8,0.12,0.29,136.51
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Sardine,Small,93.6,0.12,0.29,93.31
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Sardine,Medium,78.0,0.12,0.29,77.71
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Kakinada Fish Market,16.9895,82.2465,Andhra Pradesh,Sardine,Large,136.8,0.12,0.29,136.51
Kakinada Port,16.9891,82.2475,Andhra Pradesh,"Gajuwaka Fish Market, Vizag",17.6918,83.2167,Andhra Pradesh,Tuna,Small,287.1,129.18,322.95,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,"Gajuwaka Fish Market, Vizag",17.6918,83.2167,Andhra Pradesh,Tuna,Medium,355.0,129.18,322.95,32.05
Kakinada Port,16.9891,82.2475,Andhra Pradesh,"Gajuwaka Fish Market, Vizag",17.6918,83.2167,Andhra Pradesh,Tuna,Large,405.6,129.18,322.95,82.65
Kakinada Port,16.9891,82.2475,Andhra Pradesh,"Gajuwaka Fish Market, Vizag",17.6918,83.2167,Andhra Pradesh,Pomfret,Small,592.2,129.18,322.95,269.25
Kakinada Port,16.9891,82.2475,Andhra Pradesh,"Gajuwaka Fish Market, Vizag",17.6918,83.2167,Andhra Pradesh,Pomfret,Medium,532.0,129.18,322.95,209.05
Kakinada Port,16.9891,82.2475,Andhra Pradesh,"Gajuwaka Fish Market, Vizag",17.6918,83.2167,Andhra Pradesh,Pomfret,Large,764.4,129.18,322.95,441.45
Kakinada Port,16.9891,82.2475,Andhra Pradesh,"Gajuwaka Fish Market, Vizag",17.6918,83.2167,Andhra Pradesh,Seer Fish,Small,680.4,129.18,322.95,357.45
Kakinada Port,16.9891,82.2475,Andhra Pradesh,"Gajuwaka Fish Market, Vizag",17.6918,83.2167,Andhra Pradesh,Seer Fish,Medium,749.0,129.18,322.95,426.05
Kakinada Port,16.9891,82.2475,Andhra Pradesh,"Gajuwaka Fish Market, Vizag",17.6918,83.2167,Andhra Pradesh,Seer Fish,Large,637.2,129.18,322.95,314.25
Kakinada Port,16.9891,82.2475,Andhra Pradesh,"Gajuwaka Fish Market, Vizag",17.6918,83.2167,Andhra Pradesh,Prawn,Small,414.0,129.18,322.95,91.05
Kakinada Port,16.9891,82.2475,Andhra Pradesh,"Gajuwaka Fish Market, Vizag",17.6918,83.2167,Andhra Pradesh,Prawn,Medium,399.0,129.18,322.95,76.05
Kakinada Port,16.9891,82.2475,Andhra Pradesh,"Gajuwaka Fish Market, Vizag",17.6918,83.2167,Andhra Pradesh,Prawn,Large,343.2,129.18,322.95,20.25
Kakinada Port,16.9891,82.2475,Andhra Pradesh,"Gajuwaka Fish Market, Vizag",17.6918,83.2167,Andhra Pradesh,Mackerel,Small,166.5,129.18,322.95,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,"Gajuwaka Fish Market, Vizag",17.6918,83.2167,Andhra Pradesh,Mackerel,Medium,145.0,129.18,322.95,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,"Gajuwaka Fish Market, Vizag",17.6918,83.2167,Andhra Pradesh,Mackerel,Large,232.8,129.18,322.95,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,"Gajuwaka Fish Market, Vizag",17.6918,83.2167,Andhra Pradesh,Sardine,Small,106.2,129.18,322.95,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,"Gajuwaka Fish Market, Vizag",17.6918,83.2167,Andhra Pradesh,Sardine,Medium,62.0,129.18,322.95,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,"Gajuwaka Fish Market, Vizag",17.6918,83.2167,Andhra Pradesh,Sardine,Large,104.4,129.18,322.95,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Visakhapatnam Fish Market,17.7088,83.3025,Andhra Pradesh,Tuna,Small,228.6,137.63,344.08,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Visakhapatnam Fish Market,17.7088,83.3025,Andhra Pradesh,Tuna,Medium,312.0,137.63,344.08,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Visakhapatnam Fish Market,17.7088,83.3025,Andhra Pradesh,Tuna,Large,379.2,137.63,344.08,35.12
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Visakhapatnam Fish Market,17.7088,83.3025,Andhra Pradesh,Pomfret,Small,666.0,137.63,344.08,321.92
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Visakhapatnam Fish Market,17.7088,83.3025,Andhra Pradesh,Pomfret,Medium,681.0,137.63,344.08,336.92
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Visakhapatnam Fish Market,17.7088,83.3025,Andhra Pradesh,Pomfret,Large,784.8,137.63,344.08,440.72
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Visakhapatnam Fish Market,17.7088,83.3025,Andhra Pradesh,Seer Fish,Small,719.1,137.63,344.08,375.02
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Visakhapatnam Fish Market,17.7088,83.3025,Andhra Pradesh,Seer Fish,Medium,662.0,137.63,344.08,317.92
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Visakhapatnam Fish Market,17.7088,83.3025,Andhra Pradesh,Seer Fish,Large,729.6,137.63,344.08,385.52
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Visakhapatnam Fish Market,17.7088,83.3025,Andhra Pradesh,Prawn,Small,245.7,137.63,344.08,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Visakhapatnam Fish Market,17.7088,83.3025,Andhra Pradesh,Prawn,Medium,542.0,137.63,344.08,197.92
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Visakhapatnam Fish Market,17.7088,83.3025,Andhra Pradesh,Prawn,Large,303.6,137.63,344.08,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Visakhapatnam Fish Market,17.7088,83.3025,Andhra Pradesh,Mackerel,Small,177.3,137.63,344.08,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Visakhapatnam Fish Market,17.7088,83.3025,Andhra Pradesh,Mackerel,Medium,215.0,137.63,344.08,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Visakhapatnam Fish Market,17.7088,83.3025,Andhra Pradesh,Mackerel,Large,130.8,137.63,344.08,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Visakhapatnam Fish Market,17.7088,83.3025,Andhra Pradesh,Sardine,Small,107.1,137.63,344.08,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Visakhapatnam Fish Market,17.7088,83.3025,Andhra Pradesh,Sardine,Medium,83.0,137.63,344.08,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Visakhapatnam Fish Market,17.7088,83.3025,Andhra Pradesh,Sardine,Large,130.8,137.63,344.08,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Tuna,Small,283.5,149.16,372.91,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Tuna,Medium,324.0,149.16,372.91,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Tuna,Large,403.2,149.16,372.91,30.29
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Pomfret,Small,632.7,149.16,372.91,259.79
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Pomfret,Medium,577.0,149.16,372.91,204.09
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Pomfret,Large,498.0,149.16,372.91,125.09
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Seer Fish,Small,705.6,149.16,372.91,332.69
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Seer Fish,Medium,711.0,149.16,372.91,338.09
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Seer Fish,Large,892.8,149.16,372.91,519.89
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Prawn,Small,442.8,149.16,372.91,69.89
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Prawn,Medium,435.0,149.16,372.91,62.09
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Prawn,Large,594.0,149.16,372.91,221.09
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Mackerel,Small,192.6,149.16,372.91,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Mackerel,Medium,101.0,149.16,372.91,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Mackerel,Large,264.0,149.16,372.91,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Sardine,Small,69.3,149.16,372.91,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Sardine,Medium,99.0,149.16,372.91,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Machilipatnam Fish Market,16.1788,81.132,Andhra Pradesh,Sardine,Large,96.0,149.16,372.91,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Bheemunipatnam Fish Market,17.822,83.419,Andhra Pradesh,Tuna,Small,325.8,155.01,387.52,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Bheemunipatnam Fish Market,17.822,83.419,Andhra Pradesh,Tuna,Medium,318.0,155.01,387.52,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Bheemunipatnam Fish Market,17.822,83.419,Andhra Pradesh,Tuna,Large,294.0,155.01,387.52,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Bheemunipatnam Fish Market,17.822,83.419,Andhra Pradesh,Pomfret,Small,321.3,155.01,387.52,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Bheemunipatnam Fish Market,17.822,83.419,Andhra Pradesh,Pomfret,Medium,449.0,155.01,387.52,61.48
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Bheemunipatnam Fish Market,17.822,83.419,Andhra Pradesh,Pomfret,Large,706.8,155.01,387.52,319.28
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Bheemunipatnam Fish Market,17.822,83.419,Andhra Pradesh,Seer Fish,Small,482.4,155.01,387.52,94.88
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Bheemunipatnam Fish Market,17.822,83.419,Andhra Pradesh,Seer Fish,Medium,747.0,155.01,387.52,359.48
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Bheemunipatnam Fish Market,17.822,83.419,Andhra Pradesh,Seer Fish,Large,555.6,155.01,387.52,168.08
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Bheemunipatnam Fish Market,17.822,83.419,Andhra Pradesh,Prawn,Small,524.7,155.01,387.52,137.18
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Bheemunipatnam Fish Market,17.822,83.419,Andhra Pradesh,Prawn,Medium,251.0,155.01,387.52,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Bheemunipatnam Fish Market,17.822,83.419,Andhra Pradesh,Prawn,Large,650.4,155.01,387.52,262.88
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Bheemunipatnam Fish Market,17.822,83.419,Andhra Pradesh,Mackerel,Small,142.2,155.01,387.52,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Bheemunipatnam Fish Market,17.822,83.419,Andhra Pradesh,Mackerel,Medium,130.0,155.01,387.52,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Bheemunipatnam Fish Market,17.822,83.419,Andhra Pradesh,Mackerel,Large,181.2,155.01,387.52,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Bheemunipatnam Fish Market,17.822,83.419,Andhra Pradesh,Sardine,Small,107.1,155.01,387.52,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Bheemunipatnam Fish Market,17.822,83.419,Andhra Pradesh,Sardine,Medium,73.0,155.01,387.52,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Bheemunipatnam Fish Market,17.822,83.419,Andhra Pradesh,Sardine,Large,177.6,155.01,387.52,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Tuna,Small,272.7,372.98,932.46,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Tuna,Medium,349.0,372.98,932.46,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Tuna,Large,346.8,372.98,932.46,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Pomfret,Small,444.6,372.98,932.46,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Pomfret,Medium,728.0,372.98,932.46,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Pomfret,Large,832.8,372.98,932.46,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Seer Fish,Small,429.3,372.98,932.46,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Seer Fish,Medium,515.0,372.98,932.46,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Seer Fish,Large,734.4,372.98,932.46,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Prawn,Small,430.2,372.98,932.46,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Prawn,Medium,510.0,372.98,932.46,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Prawn,Large,495.6,372.98,932.46,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Mackerel,Small,120.6,372.98,932.46,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Mackerel,Medium,136.0,372.98,932.46,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Mackerel,Large,144.0,372.98,932.46,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Sardine,Small,63.0,372.98,932.46,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Sardine,Medium,69.0,372.98,932.46,0.0
Kakinada Port,16.9891,82.2475,Andhra Pradesh,Nellore Fish Market,14.4366,79.9865,Andhra Pradesh,Sardine,Large,151.2,372.98,932.46,0.0
Paradip Port,20.3167,86.608,Odisha,Paradip Fish Market,20.3165,86.609,Odisha,Tuna,Small,303.3,0.11,0.27,303.03
Paradip Port,20.3167,86.608,Odisha,Paradip Fish Market,20.3165,86.609,Odisha,Tuna,Medium,233.0,0.11,0.27,232.73
Paradip Port,20.3167,86.608,Odisha,Paradip Fish Market,20.3165,86.609,Odisha,Tuna,Large,358.8,0.11,0.27,358.53
Paradip Port,20.3167,86.608,Odisha,Paradip Fish Market,20.3165,86.609,Odisha,Pomfret,Small,397.8,0.11,0.27,397.53
Paradip Port,20.3167,86.608,Odisha,Paradip Fish Market,20.3165,86.609,Odisha,Pomfret,Medium,615.0,0.11,0.27,614.73
